STRUCTURE,STRUCTURE_ID,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2006,36.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2007,35.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2008,34.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2009,32.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2010,33.0,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2011,32.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2012,32.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2013,32.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2014,31.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2015,31.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2016,32.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2017,32.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2018,30.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2019,26.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2020,25.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2021,17.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2022,16.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2023,18.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2024,18.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2025,16.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2010,25.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2011,23.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2012,22.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2013,21.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2014,20.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2015,19.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2016,17.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2017,15.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2018,17.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2019,16.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2020,16.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2021,17.9,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2022,16.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2023,16.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2024,16.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RS,2025,15.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2000,31.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2001,32.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2002,31.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2003,33.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2004,33.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2005,33.9,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2006,29.8,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2007,29.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2008,28.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2009,27.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2010,27.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2011,27.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2012,27.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2013,27.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2014,26.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2015,27.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2016,27.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2017,28.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2018,29.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2019,30.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2020,31.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2021,34.9,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2022,34.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2023,31.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2024,30.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SE,2025,28.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2000,24.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2001,23.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2002,20.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2003,20.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2004,22.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2005,22.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2006,22.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2007,21.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2008,21.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2009,22.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2010,22.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2011,21.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2012,21.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2013,20.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2014,22.3,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2015,20.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2016,20.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2017,20.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2018,21.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2019,20.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2020,18.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2021,18.0,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2022,18.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2023,20.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2024,21.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SI,2025,25.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2000,13.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2001,15.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2002,17.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2003,20.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2004,24.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2005,25.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2006,24.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2007,24.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2008,23.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2009,23.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2010,23.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2011,24.4,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2012,24.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2013,25.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2014,24.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2015,24.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2016,25.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2017,26.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2018,28.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2019,28.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2020,27.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2021,29.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2022,28.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2023,28.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2024,28.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,SK,2025,29.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2006,53.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2007,51.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2008,50.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2009,53.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2010,53.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2011,52.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2012,50.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2013,49.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2014,51.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2015,50.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2016,47.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2017,45.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2018,43.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2019,40.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2020,37.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2021,32.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2022,29.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2023,26.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2024,25.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,TR,2025,23.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2000,24.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2001,24.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2002,24.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2003,23.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2004,24.9,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2005,23.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2006,22.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2007,23.4,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2008,23.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2009,21.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2010,20.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2011,20.4,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2012,18.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2013,17.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2014,16.3,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2015,15.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2016,15.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2017,15.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2018,15.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,UK,2019,15.3,,
